id, gt
063808, 1
063809, 1
063810, 1
063811, 1
063812, 1
063813, 1
063814, 1
063815, 1
063816, 1
063817, 1
063818, 1
063819, 1
063820, 1
063821, 1
063822, 1
063823, 1
063824, 1
063825, 1
063826, 1
063827, 1
063828, 1
063829, 1
063830, 1
063831, 1
063832, 1
063833, 1
063834, 1
063835, 1
063836, 1
063837, 1
063838, 1
063839, 1
063840, 1
063841, 1
063842, 1
063843, 1
063844, 1
063845, 1
063846, 1
063847, 1
063848, 1
063849, 1
063850, 1
063851, 1
063852, 1
063853, 1
063854, 1
063855, 1
063856, 1
063857, 1
063858, 1
063859, 1
063860, 1
063861, 1
063862, 1
063863, 1
063864, 1
063865, 1
063866, 1
063867, 1
063868, 1
063869, 1
063870, 1
063871, 1
063872, 1
063873, 1
063874, 1
063875, 1
063876, 1
063877, 1
063878, 1
063879, 1
063880, 1
063881, 1
063882, 1
063883, 1
063884, 1
063885, 1
063886, 1
063887, 1
063888, 1
063889, 1
063890, 1
063891, 1
063892, 1
063893, 1
063894, 1
063895, 1
063896, 1
063897, 1
063898, 1
063899, 1
063900, 1
063901, 1
063902, 1
063903, 1
063904, 1
063905, 1
063906, 1
063907, 1
063908, 1
063909, 1
063910, 1
063911, 1
063912, 1
063913, 1
063914, 1
063915, 1
063916, 1
063917, 1
063918, 1
063919, 1
063920, 1
063921, 1
063922, 1
063923, 1
063924, 1
063925, 1
063926, 1
063927, 1
063928, 1
063929, 1
063930, 1
063931, 1
063932, 1
063933, 1
063934, 1
063935, 1
063936, 1
063937, 1
063938, 1
063939, 1
063940, 1
063941, 1
063942, 1
063943, 1
063944, 1
063945, 1
063946, 1
063947, 1
063948, 1
063949, 1
063950, 1
063951, 1
063952, 1
063953, 1
063954, 1
063955, 1
063956, 1
063957, 1
063958, 1
063959, 1
063960, 1
063961, 1
063962, 1
063963, 1
063964, 1
063965, 1
063966, 1
063967, 1
063968, 1
063969, 1
063970, 1
063971, 1
063972, 1
063973, 1
063974, 1
063975, 1
063976, 1
063977, 1
063978, 1
063979, 1
063980, 1
063981, 1
063982, 1
063983, 1
063984, 1
063985, 1
063986, 1
063987, 1
063988, 1
063989, 1
063990, 1
063991, 1
063992, 1
063993, 1
063994, 1
063995, 1
063996, 1
063997, 1
063998, 1
063999, 1
064000, 1
064001, 1
064002, 1
064003, 1
064004, 1
064005, 1
064006, 1
064007, 1
064008, 1
064009, 1
064010, 1
064011, 1
064012, 1
064013, 1
064014, 1
064015, 1
064016, 1
064017, 1
064018, 1
064019, 1
064020, 1
064021, 1
064022, 1
064023, 1
064024, 1
064025, 1
064026, 1
064027, 1
064028, 1
064029, 1
064030, 1
064031, 1
064032, 1
064033, 1
064034, 1
064035, 1
064036, 1
064037, 1
064038, 1
064039, 1
064040, 1
064041, 1
064042, 1
064043, 1
064044, 1
064045, 1
064046, 1
064047, 1
064048, 1
064049, 1
064050, 1
064051, 1
064052, 1
064053, 1
064054, 1
064055, 1
064056, 1
064057, 1
064058, 1
064059, 1
064060, 1
064061, 1
064062, 1
064063, 1
064064, 1
064065, 1
064066, 1
064067, 1
064068, 1
064069, 1
064070, 1
064071, 1
064072, 1
064073, 1
064074, 1
064075, 1
064076, 1
064077, 1
064078, 1
064079, 1
064080, 1
064081, 1
064082, 1
064083, 1
064084, 1
064085, 1
064086, 1
064087, 1
064088, 1
064089, 1
064090, 1
064091, 1
064092, 1
064093, 1
064094, 1
064095, 1
064096, 1
064097, 1
064098, 1
064099, 1
064100, 1
064101, 1
064102, 1
064103, 1
064104, 1
064105, 1
064106, 1
064107, 1
064108, 1
064109, 1
064110, 1
064111, 1
064112, 1
064113, 1
064114, 1
064115, 1
064116, 1
064117, 1
064118, 1
064119, 1
064120, 1
064121, 1
064122, 1
064123, 1
064124, 1
064125, 1
064126, 1
064127, 1
064128, 1
064129, 1
064130, 1
064131, 1
064132, 1
064133, 1
064134, 1
064135, 1
064136, 1
064137, 1
064138, 1
064139, 1
064140, 1
064141, 1
064142, 1
064143, 1
064144, 1
064145, 1
064146, 1
064147, 1
064148, 1
064149, 1
064150, 1
064151, 1
064152, 1
064153, 1
064154, 1
064155, 1
064156, 1
064157, 1
064158, 1
064159, 1
064160, 1
064161, 1
064162, 1
064163, 1
064164, 1
064165, 1
064166, 1
064167, 1
064168, 1
064169, 1
064170, 1
064171, 1
064172, 1
064173, 1
064174, 1
064175, 1
064176, 1
064177, 1
064178, 1
064179, 1
064180, 1
064181, 1
064182, 1
064183, 1
064184, 1
064185, 1
064186, 1
064187, 1
064188, 1
064189, 1
064190, 1
064191, 1
064192, 1
064193, 1
064194, 1
064195, 1
064196, 1
064197, 1
064198, 1
064199, 1
064200, 1
064201, 1
064202, 1
064203, 1
064204, 1
064205, 1
064206, 1
064207, 1
064208, 1
064209, 1
064210, 1
064211, 1
064212, 1
064213, 1
064214, 1
064215, 1
064216, 1
064217, 1
064218, 1
064219, 1
064220, 1
064221, 1
064222, 1
064223, 1
064224, 1
064225, 1
064226, 1
064227, 1
064228, 1
064229, 1
064230, 1
064231, 1
064232, 1
064233, 1
064234, 1
064235, 1
064236, 1
064237, 1
064238, 1
064239, 1
064240, 1
064241, 1
064242, 1
064243, 1
064244, 1
064245, 1
064246, 1
064247, 1
064248, 1
064249, 1
064250, 1
064251, 1
064252, 1
064253, 1
064254, 1
064255, 1
064256, 1
064257, 1
064258, 1
064259, 1
064260, 1
064261, 1
064262, 1
064263, 1
064264, 1
064265, 1
064266, 1
064267, 1
064268, 1
064269, 1
064270, 1
064271, 1
064272, 1
064273, 1
064274, 1
064275, 1
064276, 1
064277, 1
064278, 1
064279, 1
064280, 1
064281, 1
064282, 1
064283, 1
064284, 1
064285, 1
064286, 1
064287, 1
064288, 1
064289, 1
064290, 1
064291, 1
064292, 1
064293, 1
064294, 1
064295, 1
064296, 1
064297, 1
064298, 1
064299, 1
064300, 1
064301, 1
064302, 1
064303, 1
064304, 1
064305, 1
064306, 1
064307, 1
064308, 1
064309, 1
064310, 1
064311, 1
064312, 1
064313, 1
064314, 1
064315, 1
064316, 1
064317, 1
064318, 1
064319, 1
064320, 1
064321, 1
064322, 1
064323, 1
064324, 1
064325, 1
064326, 1
064327, 1
064328, 1
064329, 1
064330, 1
064331, 1
064332, 1
064333, 1
064334, 1
064335, 1
064336, 1
064337, 1
064338, 1
064339, 1
064340, 1
064341, 1
064342, 1
064343, 1
064344, 1
064345, 1
064346, 1
064347, 1
064348, 1
064349, 1
064350, 1
064351, 1
064352, 1
064353, 1
064354, 1
064355, 1
064356, 1
064357, 1
064358, 1
064359, 1
064360, 1
064361, 1
064362, 1
064363, 1
064364, 1
064365, 1
064366, 1
064367, 1
064368, 1
064369, 1
064370, 1
064371, 1
064372, 1
064373, 1
064374, 1
064375, 1
064376, 1
064377, 1
064378, 1
064379, 1
064380, 1
064381, 1
064382, 1
064383, 1
064384, 1
064385, 1
064386, 1
064387, 1
064388, 1
064389, 1
064390, 1
064391, 1
064392, 1
064393, 1
064394, 1
064395, 1
064396, 1
064397, 1
064398, 1
064399, 1
064400, 1
064401, 1
064402, 1
064403, 1
064404, 1
064405, 1
064406, 1
064407, 1
064408, 1
064409, 1
064410, 1
064411, 1
064412, 1
064413, 1
064414, 1
064415, 1
064416, 1
064417, 1
064418, 1
064419, 1
064420, 1
064421, 1
064422, 1
064423, 1
064424, 1
064425, 1
064426, 1
064427, 1
064428, 1
064429, 1
064430, 1
064431, 1
064432, 1
064433, 1
064434, 1
064435, 1
064436, 1
064437, 1
064438, 1
064439, 1
064440, 1
064441, 1
064442, 1
064443, 1
064444, 1
064445, 1
064446, 1
064447, 1
064448, 1
064449, 1
064450, 1
064451, 1
064452, 1
064453, 1
064454, 1
064455, 1
064456, 1
064457, 1
064458, 1
064459, 1
064460, 1
064461, 1
064462, 1
064463, 1
064464, 1
064465, 1
064466, 1
064467, 1
064468, 1
064469, 1
064470, 1
064471, 1
064472, 1
064473, 1
064474, 1
064475, 1
064476, 1
064477, 1
064478, 1
064479, 1
064480, 1
064481, 1
064482, 1
064483, 1
064484, 1
064485, 1
064486, 1
064487, 1
064488, 1
064489, 1
064490, 1
064491, 1
064492, 1
064493, 1
064494, 1
064495, 1
064496, 1
064497, 1
064498, 1
064499, 1
064500, 1
064501, 1
064502, 1
064503, 1
064504, 1
064505, 1
064506, 1
064507, 1
064508, 1
064509, 1
064510, 1
064511, 1
064512, 1
064513, 1
064514, 1
064515, 1
064516, 1
064517, 1
064518, 1
064519, 1
064520, 1
064521, 1
064522, 1
064523, 1
064524, 1
064525, 1
064526, 1
064527, 1
064528, 1
064529, 1
064530, 1
064531, 1
064532, 1
064533, 1
064534, 1
064535, 1
064536, 1
064537, 1
064538, 1
064539, 1
064540, 1
064541, 1
064542, 1
064543, 1
064544, 1
064545, 1
064546, 1
064547, 1
064548, 1
064549, 1
064550, 1
064551, 1
064552, 1
064553, 1
064554, 1
064555, 1
064556, 1
064557, 1
064558, 1
064559, 1
064560, 1
064561, 1
064562, 1
064563, 1
064564, 1
064565, 1
064566, 1
064567, 1
064568, 1
064569, 1
064570, 1
064571, 1
064572, 1
064573, 1
064574, 1
064575, 1
064576, 1
064577, 1
064578, 1
064579, 1
064580, 1
064581, 1
064582, 1
064583, 1
064584, 1
064585, 1
064586, 1
064587, 1
064588, 1
064589, 1
064590, 1
064591, 1
064592, 1
064593, 1
064594, 1
064595, 1
064596, 1
064597, 1
064598, 1
064599, 1
064600, 1
064601, 1
064602, 1
064603, 1
064604, 1
064605, 1
064606, 1
064607, 1
064608, 1
064609, 1
064610, 1
064611, 1
064612, 1
064613, 1
064614, 1
064615, 1
064616, 1
064617, 1
064618, 1
064619, 1
064620, 1
064621, 1
064622, 1
064623, 1
064624, 1
064625, 1
064626, 1
064627, 1
064628, 1
064629, 1
064630, 1
064631, 1
064632, 1
064633, 1
064634, 1
064635, 1
064636, 1
064637, 1
064638, 1
064639, 1
064640, 1
064641, 1
064642, 1
064643, 1
064644, 1
064645, 1
064646, 1
064647, 1
064648, 1
064649, 1
064650, 1
064651, 1
064652, 1
064653, 1
064654, 1
064655, 1
064656, 1
064657, 1
064658, 1
064659, 1
064660, 1
064661, 1
064662, 1
064663, 1
064664, 1
064665, 1
064666, 1
064667, 1
064668, 1
064669, 1
064670, 1
064671, 1
064672, 1
064673, 1
064674, 1
064675, 1
064676, 1
064677, 1
064678, 1
064679, 1
064680, 1
064681, 1
064682, 1
064683, 1
064684, 1
064685, 1
064686, 1
064687, 1
064688, 1
064689, 1
064690, 1
064691, 1
064692, 1
064693, 1
064694, 1
064695, 1
064696, 1
064697, 1
064698, 1
064699, 1
064700, 1
064701, 1
064702, 1
064703, 1
064704, 1
064705, 1
064706, 1
064707, 1
064708, 1
064709, 1
064710, 1
064711, 1
064712, 1
064713, 1
064714, 1
064715, 1
064716, 1
064717, 1
064718, 1
064719, 1
064720, 1
064721, 1
064722, 1
064723, 1
064724, 1
064725, 1
064726, 1
064727, 1
064728, 1
064729, 1
064730, 1
064731, 1
064732, 1
064733, 1
064734, 1
064735, 1
064736, 1
064737, 1
064738, 1
064739, 1
064740, 1
064741, 1
064742, 1
064743, 1
064744, 1
064745, 1
064746, 1
064747, 1
064748, 1
064749, 1
064750, 1
064751, 1
064752, 1
064753, 1
064754, 1
064755, 1
064756, 1
064757, 1
064758, 1
064759, 1
064760, 1
064761, 1
064762, 1
064763, 1
064764, 1
064765, 1
064766, 1
064767, 1
064768, 1
064769, 1
064770, 1
064771, 1
064772, 1
064773, 1
064774, 1
064775, 1
064776, 1
064777, 1
064778, 1
064779, 1
064780, 1
064781, 1
064782, 1
064783, 1
064784, 1
064785, 1
064786, 1
064787, 1
064788, 1
064789, 1
064790, 1
064791, 1
064792, 1
064793, 1
064794, 1
064795, 1
064796, 1
064797, 1
064798, 1
064799, 1
064800, 1
064801, 1
064802, 1
064803, 1
064804, 1
064805, 1
064806, 1
064807, 1
064808, 1
064809, 1
064810, 1
064811, 1
064812, 1
064813, 1
064814, 1
064815, 1
064816, 1
064817, 1
064818, 1
064819, 1
064820, 1
064821, 1
064822, 1
064823, 1
064824, 1
064825, 1
064826, 1
064827, 1
064828, 1
064829, 1
064830, 1
064831, 1
064832, 1
064833, 1
064834, 1
064835, 1
064836, 1
064837, 1
064838, 1
064839, 1
064840, 1
064841, 1
064842, 1
064843, 1
064844, 1
064845, 1
064846, 1
064847, 1
064848, 1
064849, 1
064850, 1
064851, 1
064852, 1
064853, 1
064854, 1
064855, 1
064856, 1
064857, 1
064858, 1
064859, 1
064860, 1
064861, 1
064862, 1
064863, 1
064864, 1
064865, 1
064866, 1
064867, 1
064868, 1
064869, 1
064870, 1
064871, 1
064872, 1
064873, 1
064874, 1
064875, 1
064876, 1
064877, 1
064878, 1
064879, 1
064880, 1
064881, 1
064882, 1
064883, 1
064884, 1
064885, 1
064886, 1
064887, 1
064888, 1
064889, 1
064890, 1
064891, 1
064892, 1
064893, 1
064894, 1
064895, 1
064896, 1
064897, 1
064898, 1
064899, 1
064900, 1
064901, 1
064902, 1
064903, 1
064904, 1
064905, 1
064906, 1
064907, 1
064908, 1
064909, 1
064910, 1
064911, 1
064912, 1
064913, 1
064914, 1
064915, 1
064916, 1
064917, 1
064918, 1
064919, 1
064920, 1
064921, 1
064922, 1
064923, 1
064924, 1
064925, 1
064926, 1
064927, 1
064928, 1
064929, 1
064930, 1
064931, 1
064932, 1
064933, 1
064934, 1
064935, 1
064936, 1
064937, 1
064938, 1
064939, 1
064940, 1
064941, 1
064942, 1
064943, 1
064944, 1
064945, 1
064946, 1
064947, 1
064948, 1
064949, 1
064950, 1
064951, 1
064952, 1
064953, 1
064954, 1
064955, 1
064956, 1
064957, 1
064958, 1
064959, 1
064960, 1
064961, 1
064962, 1
064963, 1
064964, 1
064965, 1
064966, 1
064967, 1
064968, 1
064969, 1
064970, 1
064971, 1
064972, 1
064973, 1
064974, 1
064975, 1
064976, 1
064977, 1
064978, 1
064979, 1
064980, 1
064981, 1
064982, 1
064983, 1
064984, 1
064985, 1
064986, 1
064987, 1
064988, 1
064989, 1
064990, 1
064991, 1
064992, 1
064993, 1
064994, 1
064995, 1
064996, 1
064997, 1
064998, 1
064999, 1
065000, 1
065001, 1
065002, 1
065003, 1
065004, 1
065005, 1
065006, 1
065007, 1
065008, 1
065009, 1
065010, 1
065011, 1
065012, 1
065013, 1
065014, 1
065015, 1
065016, 1
065017, 1
065018, 1
065019, 1
065020, 1
065021, 1
065022, 1
065023, 1
065024, 1
065025, 1
065026, 1
065027, 1
065028, 1
065029, 1
065030, 1
065031, 1
065032, 1
065033, 1
065034, 1
065035, 1
065036, 1
065037, 1
065038, 1
065039, 1
065040, 1
065041, 1
065042, 1
065043, 1
065044, 1
065045, 1
065046, 1
065047, 1
065048, 1
065049, 1
065050, 1
065051, 1
065052, 1
065053, 1
065054, 1
065055, 1
065056, 1
065057, 1
065058, 1
065059, 1
065060, 1
065061, 1
065062, 1
065063, 1
065064, 1
065065, 1
065066, 1
065067, 1
065068, 1
065069, 1
065070, 1
065071, 1
065072, 1
065073, 1
065074, 1
065075, 1
065076, 1
065077, 1
065078, 1
065079, 1
065080, 1
065081, 1
065082, 1
065083, 1
065084, 1
065085, 1
065086, 1
065087, 1
065088, 1
065089, 1
065090, 1
065091, 1
065092, 1
065093, 1
065094, 1
065095, 1
065096, 1
065097, 1
065098, 1
065099, 1
065100, 1
065101, 1
065102, 1
065103, 1
065104, 1
065105, 1
065106, 1
065107, 1
065108, 1
065109, 1
065110, 1
065111, 1
065112, 1
065113, 1
065114, 1
065115, 1
065116, 1
065117, 1
065118, 1
065119, 1
065120, 1
065121, 1
065122, 1
065123, 1
065124, 1
065125, 1
065126, 1
065127, 1
065128, 1
065129, 1
065130, 1
065131, 1
065132, 1
065133, 1
065134, 1
065135, 1
065136, 1
065137, 1
065138, 1
065139, 1
065140, 1
065141, 1
065142, 1
065143, 1
065144, 1
065145, 1
065146, 1
065147, 1
065148, 1
065149, 1
065150, 1
065151, 1
065152, 1
065153, 1
065154, 1
065155, 1
065156, 1
065157, 1
065158, 1
065159, 1
065160, 1
065161, 1
065162, 1
065163, 1
065164, 1
065165, 1
065166, 1
065167, 1
065168, 1
065169, 1
065170, 1
065171, 1
065172, 1
065173, 1
065174, 1
065175, 1
065176, 1
065177, 1
065178, 1
065179, 1
065180, 1
065181, 1
065182, 1
065183, 1
065184, 1
065185, 1
065186, 1
065187, 1
065188, 1
065189, 1
065190, 1
065191, 1
065192, 1
065193, 1
065194, 1
065195, 1
065196, 1
065197, 1
065198, 1
065199, 1
065200, 1
065201, 1
065202, 1
065203, 1
065204, 1
065205, 1
065206, 1
065207, 1
065208, 1
065209, 1
065210, 1
065211, 1
065212, 1
065213, 1
065214, 1
065215, 1
065216, 1
065217, 1
065218, 1
065219, 1
065220, 1
065221, 1
065222, 1
065223, 1
065224, 1
065225, 1
065226, 1
065227, 1
065228, 1
065229, 1
065230, 1
065231, 1
065232, 1
065233, 1
065234, 1
065235, 1
065236, 1
065237, 1
065238, 1
065239, 1
065240, 1
065241, 1
065242, 1
065243, 1
065244, 1
065245, 1
065246, 1
065247, 1
065248, 1
065249, 1
065250, 1
065251, 1
065252, 1
065253, 1
065254, 1
065255, 1
065256, 1
065257, 1
065258, 1
065259, 1
065260, 1
065261, 1
065262, 1
065263, 1
065264, 1
065265, 1
065266, 1
065267, 1
065268, 1
065269, 1
065270, 1
065271, 1
065272, 1
065273, 1
065274, 1
065275, 1
065276, 1
065277, 1
065278, 1
065279, 1
065280, 1
065281, 1
065282, 1
065283, 1
065284, 1
065285, 1
065286, 1
065287, 1
065288, 1
065289, 1
065290, 1
065291, 1
065292, 1
065293, 1
065294, 1
065295, 1
065296, 1
065297, 1
065298, 1
065299, 1
065300, 1
065301, 1
065302, 1
065303, 1
065304, 1
065305, 1
065306, 1
065307, 1
065308, 1
065309, 1
065310, 1
065311, 1
065312, 1
065313, 1
065314, 1
065315, 1
065316, 1
065317, 1
065318, 1
065319, 1
065320, 1
065321, 1
065322, 1
065323, 1
065324, 1
065325, 1
065326, 1
065327, 1
065328, 1
065329, 1
065330, 1
065331, 1
065332, 1
065333, 1
065334, 1
065335, 1
065336, 1
065337, 1
065338, 1
065339, 1
065340, 1
065341, 1
065342, 1
065343, 1
065344, 1
065345, 1
065346, 1
065347, 1
065348, 1
065349, 1
065350, 1
065351, 1
065352, 1
065353, 1
065354, 1
065355, 1
065356, 1
065357, 1
065358, 1
065359, 1
065360, 1
065361, 1
065362, 1
065363, 1
065364, 1
065365, 1
065366, 1
065367, 1
065368, 1
065369, 1
065370, 1
065371, 1
065372, 1
065373, 1
065374, 1
065375, 1
065376, 1
065377, 1
065378, 1
065379, 1
065380, 1
065381, 1
065382, 1
065383, 1
065384, 1
065385, 1
065386, 1
065387, 1
065388, 1
065389, 1
065390, 1
065391, 1
065392, 1
065393, 1
065394, 1
065395, 1
065396, 1
065397, 1
065398, 1
065399, 1
065400, 1
065401, 1
065402, 1
065403, 1
065404, 1
065405, 1
065406, 1
065407, 1
065408, 1
065409, 1
065410, 1
065411, 1
065412, 1
065413, 1
065414, 1
065415, 1
065416, 1
065417, 1
065418, 1
065419, 1
065420, 1
065421, 1
065422, 1
065423, 1
065424, 1
065425, 1
065426, 1
065427, 1
065428, 1
065429, 1
065430, 1
065431, 1
065432, 1
065433, 1
065434, 1
065435, 1
065436, 1
065437, 1
065438, 1
065439, 1
065440, 1
065441, 1
065442, 1
065443, 1
065444, 1
065445, 1
065446, 1
065447, 1
065448, 1
065449, 1
065450, 1
065451, 1
065452, 1
065453, 1
065454, 1
065455, 1
065456, 1
065457, 1
065458, 1
065459, 1
065460, 1
065461, 1
065462, 1
065463, 1
065464, 1
065465, 1
065466, 1
065467, 1
065468, 1
065469, 1
065470, 1
065471, 1
065472, 1
065473, 1
065474, 1
065475, 1
065476, 1
065477, 1
065478, 1
065479, 1
065480, 1
065481, 1
065482, 1
065483, 1
065484, 1
065485, 1
065486, 1
065487, 1
065488, 1
065489, 1
065490, 1
065491, 1
065492, 1
065493, 1
065494, 1
065495, 1
065496, 1
065497, 1
065498, 1
065499, 1
065500, 1
065501, 1
065502, 1
065503, 1
065504, 1
065505, 1
065506, 1
065507, 1
065508, 1
065509, 1
065510, 1
065511, 1
065512, 1
065513, 1
065514, 1
065515, 1
065516, 1
065517, 1
065518, 1
065519, 1
065520, 1
065521, 1
065522, 1
065523, 1
065524, 1
065525, 1
065526, 1
065527, 1
065528, 1
065529, 1
065530, 1
065531, 1
065532, 1
065533, 1
065534, 1
065535, 1
065536, 1
065537, 1
065538, 1
065539, 1
065540, 1
065541, 1
065542, 1
065543, 1
065544, 1
065545, 1
065546, 1
065547, 1
065548, 1
065549, 1
065550, 1
065551, 1
065552, 1
065553, 1
065554, 1
065555, 1
065556, 1
065557, 1
065558, 1
065559, 1
065560, 1
065561, 1
065562, 1
065563, 1
065564, 1
065565, 1
065566, 1
065567, 1
065568, 1
065569, 1
065570, 1
065571, 1
065572, 1
065573, 1
065574, 1
065575, 1
065576, 1
065577, 1
065578, 1
065579, 1
065580, 1
065581, 1
065582, 1
065583, 1
065584, 1
065585, 1
065586, 1
065587, 1
065588, 1
065589, 1
065590, 1
065591, 1
065592, 1
065593, 1
065594, 1
065595, 1
065596, 1
065597, 1
065598, 1
065599, 1
065600, 1
065601, 1
065602, 1
065603, 1
065604, 1
065605, 1
065606, 1
065607, 1
065608, 1
065609, 1
065610, 1
065611, 1
065612, 1
065613, 1
065614, 1
065615, 1
065616, 1
065617, 1
065618, 1
065619, 1
065620, 1
065621, 1
065622, 1
065623, 1
065624, 1
065625, 1
065626, 1
065627, 1
065628, 1
065629, 1
065630, 1
065631, 1
065632, 1
065633, 1
065634, 1
065635, 1
065636, 1
065637, 1
065638, 1
065639, 1
065640, 1
065641, 1
065642, 1
065643, 1
065644, 1
065645, 1
065646, 1
065647, 1
065648, 1
065649, 1
065650, 1
065651, 1
065652, 1
065653, 1
065654, 1
065655, 1
065656, 1
065657, 1
065658, 1
065659, 1
065660, 1
065661, 1
065662, 1
065663, 1
065664, 1
065665, 1
065666, 1
065667, 1
065668, 1
065669, 1
065670, 1
065671, 1
065672, 1
065673, 1
065674, 1
065675, 1
065676, 1
065677, 1
065678, 1
065679, 1
065680, 1
065681, 1
065682, 1
065683, 1
065684, 1
065685, 1
065686, 1
065687, 1
065688, 1
065689, 1
065690, 1
065691, 1
065692, 1
065693, 1
065694, 1
065695, 1
065696, 1
065697, 1
065698, 1
065699, 1
065700, 1
065701, 1
065702, 1
065703, 1
065704, 1
065705, 1
065706, 1
065707, 1
065708, 1
065709, 1
065710, 1
065711, 1
065712, 1
065713, 1
065714, 1
065715, 1
065716, 1
065717, 1
065718, 1
065719, 1
065720, 1
065721, 1
065722, 1
065723, 1
065724, 1
065725, 1
065726, 1
065727, 1
065728, 1
065729, 1
065730, 1
065731, 1
065732, 1
065733, 1
065734, 1
065735, 1
065736, 1
065737, 1
065738, 1
065739, 1
065740, 1
065741, 1
065742, 1
065743, 1
065744, 1
065745, 1
065746, 1
065747, 1
065748, 1
065749, 1
065750, 1
065751, 1
065752, 1
065753, 1
065754, 1
065755, 1
065756, 1
065757, 1
065758, 1
065759, 1
065760, 1
065761, 1
065762, 1
065763, 1
065764, 1
065765, 1
065766, 1
065767, 1
065768, 1
065769, 1
065770, 1
065771, 1
065772, 1
065773, 1
065774, 1
065775, 1
065776, 1
065777, 1
065778, 1
065779, 1
065780, 1
065781, 1
065782, 1
065783, 1
065784, 1
065785, 1
065786, 1
065787, 1
065788, 1
065789, 1
065790, 1
065791, 1
065792, 1
065793, 1
065794, 1
065795, 1
065796, 1
065797, 1
065798, 1
065799, 1
065800, 1
065801, 1
065802, 1
065803, 1
065804, 1
065805, 1
065806, 1
065807, 1
065808, 1
065809, 1
065810, 1
065811, 1
065812, 1
065813, 1
065814, 1
065815, 1
065816, 1
065817, 1
065818, 1
065819, 1
065820, 1
065821, 1
065822, 1
065823, 1
065824, 1
065825, 1
065826, 1
065827, 1
065828, 1
065829, 1
065830, 1
065831, 1
065832, 1
065833, 1
065834, 1
065835, 1
065836, 1
065837, 1
065838, 1
065839, 1
065840, 1
065841, 1
065842, 1
065843, 1
065844, 1
065845, 1
065846, 1
065847, 1
065848, 1
065849, 1
065850, 1
065851, 1
065852, 1
065853, 1
065854, 1
065855, 1
065856, 1
065857, 1
065858, 1
065859, 1
065860, 1
065861, 1
065862, 1
065863, 1
065864, 1
065865, 1
065866, 1
065867, 1
065868, 1
065869, 1
065870, 1
065871, 1
065872, 1
065873, 1
065874, 1
065875, 1
065876, 1
065877, 1
065878, 1
065879, 1
065880, 1
065881, 1
065882, 1
065883, 1
065884, 1
065885, 1
065886, 1
065887, 1
065888, 1
065889, 1
065890, 1
065891, 1
065892, 1
065893, 1
065894, 1
065895, 1
065896, 1
065897, 1
065898, 1
065899, 1
065900, 1
065901, 1
065902, 1
065903, 1
065904, 1
065905, 1
065906, 1
065907, 1
065908, 1
065909, 1
065910, 1
065911, 1
065912, 1
065913, 1
065914, 1
065915, 1
065916, 1
065917, 1
065918, 1
065919, 1
065920, 1
065921, 1
065922, 1
065923, 1
065924, 1
065925, 1
065926, 1
065927, 1
065928, 1
065929, 1
065930, 1
065931, 1
065932, 1
065933, 1
065934, 1
065935, 1
065936, 1
065937, 1
065938, 1
065939, 1
065940, 1
065941, 1
065942, 1
065943, 1
065944, 1
065945, 1
065946, 1
065947, 1
065948, 1
065949, 1
065950, 1
065951, 1
065952, 1
065953, 1
065954, 1
065955, 1
065956, 1
065957, 1
065958, 1
065959, 1
065960, 1
065961, 1
065962, 1
065963, 1
065964, 1
065965, 1
065966, 1
065967, 1
065968, 1
065969, 1
065970, 1
065971, 1
065972, 1
065973, 1
065974, 1
065975, 1
065976, 1
065977, 1
065978, 1
065979, 1
065980, 1
065981, 1
065982, 1
065983, 1
065984, 1
065985, 1
065986, 1
065987, 1
065988, 1
065989, 1
065990, 1
065991, 1
065992, 1
065993, 1
065994, 1
065995, 1
065996, 1
065997, 1
065998, 1
065999, 1
066000, 1
066001, 1
066002, 1
066003, 1
066004, 1
066005, 1
066006, 1
066007, 1
066008, 1
066009, 1
066010, 1
066011, 1
066012, 1
066013, 1
066014, 1
066015, 1
066016, 1
066017, 1
066018, 1
066019, 1
066020, 1
066021, 1
066022, 1
066023, 1
066024, 1
066025, 1
066026, 1
066027, 1
066028, 1
066029, 1
066030, 1
066031, 1
066032, 1
066033, 1
066034, 1
066035, 1
066036, 1
066037, 1
066038, 1
066039, 1
066040, 1
066041, 1
066042, 1
066043, 1
066044, 1
066045, 1
066046, 1
066047, 1
066048, 1
066049, 1
066050, 1
066051, 1
066052, 1
066053, 1
066054, 1
066055, 1
066056, 1
066057, 1
066058, 1
066059, 1
066060, 1
066061, 1
066062, 1
066063, 1
066064, 1
066065, 1
066066, 1
066067, 1
066068, 1
066069, 1
066070, 1
066071, 1
066072, 1
066073, 1
066074, 1
066075, 1
066076, 1
066077, 1
066078, 1
066079, 1
066080, 1
066081, 1
066082, 1
066083, 1
066084, 1
066085, 1
066086, 1
066087, 1
066088, 1
066089, 1
066090, 1
066091, 1
066092, 1
066093, 1
066094, 1
066095, 1
066096, 1
066097, 1
066098, 1
066099, 1
066100, 1
066101, 1
066102, 1
066103, 1
066104, 1
066105, 1
066106, 1
066107, 1
066108, 1
066109, 1
066110, 1
066111, 1
066112, 1
066113, 1
066114, 1
066115, 1
066116, 1
066117, 1
066118, 1
066119, 1
066120, 1
066121, 1
066122, 1
066123, 1
066124, 1
066125, 1
066126, 1
066127, 1
066128, 1
066129, 1
066130, 1
066131, 1
066132, 1
066133, 1
066134, 1
066135, 1
066136, 1
066137, 1
066138, 1
066139, 1
